imagen,circularidad,compacidad,aspect_ratio,media_intensidad,std_intensidad,entropia,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,H_0,H_1,H_2,H_3,H_4,H_5,H_6,H_7,H_8,H_9,H_10,H_11,H_12,H_13,H_14,H_15,S_0,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,S_12,S_13,S_14,S_15,V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,V_11,V_12,V_13,V_14,V_15,clase
dataset\Entrenamiento\Class_2\WIN_20260702_19_22_27_Pro.jpg,0.8694865826639198,14.452633155786343,1.0084745677247917,150.34937352460506,50.28093186482651,6.91685152053833,0.15920597896552455,3.973436203158994e-06,6.262125206102218e-07,3.622288832421664e-11,-1.684619637358648e-19,-6.749683221854636e-14,-3.719105144566987e-20,0.31668785214424133,0.5655529499053955,0.051933903247117996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018158707534894347,0.06400944292545319,0.0,0.0,9.079353912966326e-05,0.009896495379507542,0.022789176553487778,0.03422916308045387,0.03540948033332825,0.07980751991271973,0.08407481759786606,0.060014527291059494,0.04966406524181366,0.03867804631590843,0.0377701111137867,0.040039949119091034,0.06927546858787537,0.43826040625572205,0.0,0.0,0.0,0.0,0.0,0.0007263483130373061,0.010804430581629276,0.022698383778333664,0.035863447934389114,0.03422916308045387,0.015707282349467278,0.009805701673030853,0.010078082792460918,0.0118031594902277,0.03731614351272583,0.8109678626060486,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_22_32_Pro.jpg,0.8735855403544958,14.384819840319459,0.9831932690487961,152.7274727289394,50.27043992727278,6.968435764312744,0.1592544020119374,9.193356474051823e-06,1.1849817340028866e-06,6.537698650491561e-10,-1.5227989394738e-17,-5.569881893298152e-13,9.961378101608149e-18,0.3005774915218353,0.5798881649971008,0.056650470942258835,0.00027500229771248996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.166743257082999e-05,0.006233385298401117,0.056283801794052124,0.0,0.0,0.0020166835747659206,0.017050141468644142,0.029700247570872307,0.023650197312235832,0.0346502885222435,0.06728389114141464,0.09725914150476456,0.06205885112285614,0.048675406724214554,0.03785865008831024,0.03859198838472366,0.058392152190208435,0.08030066639184952,0.40251168608665466,0.0,0.0,0.0,0.0,0.0,0.0008250068640336394,0.009625080041587353,0.02007516659796238,0.0363919697701931,0.03300027549266815,0.018608488142490387,0.008341736160218716,0.008800073526799679,0.013933449052274227,0.0363919697701931,0.8140068054199219,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_22_37_Pro.jpg,0.8859686323644135,14.183764700076344,0.9999999915254238,154.0135817197394,53.40054877714667,7.069466590881348,0.1592510731193961,5.755455975188835e-06,2.3144442516385844e-06,3.460953791941269e-10,-4.365819686011304e-18,-2.570757727050883e-13,8.768535850610237e-18,0.3043957054615021,0.5752041935920715,0.05432688072323799,0.0002753051230683923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006607322953641415,0.059190601110458374,0.0,0.0,0.0014682940673083067,0.01615123450756073,0.02863173373043537,0.025328071787953377,0.03404606878757477,0.11076442897319794,0.11975773423910141,0.06882628053426743,0.057722307741642,0.06579792499542236,0.05010553449392319,0.05239974334836006,0.06937689334154129,0.2996237576007843,0.0,0.0,0.0,0.0,0.0,0.0002753051230683923,0.008717996068298817,0.024960998445749283,0.044140588492155075,0.03422960266470909,0.0200972743332386,0.010920437052845955,0.008626227267086506,0.014958245679736137,0.03340369090437889,0.799669623374939,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_22_42_Pro.jpg,0.8816091692247428,14.253901900943413,1.0085469999269487,160.2835051546392,58.07313199900097,7.067997455596924,0.15922574262782335,8.970171893117894e-07,2.1118799288565113e-06,9.232097333115704e-11,-4.607614056435072e-20,-2.6438285041324032e-14,1.2882720271667744e-18,0.2840574383735657,0.5697717070579529,0.07547864317893982,0.0005522827850654721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.204712841892615e-05,0.004786450881510973,0.06526141613721848,0.0,0.0,0.0019329896895214915,0.01316273957490921,0.031388070434331894,0.03414948284626007,0.05292709916830063,0.241255521774292,0.16172680258750916,0.05449189990758896,0.027061855420470238,0.023748159408569336,0.022827688604593277,0.02696980908513069,0.0468519888818264,0.2615059018135071,0.0,0.0,0.0,0.0,0.0,0.0010125184198841453,0.011413844302296638,0.02255154587328434,0.05292709916830063,0.0312960222363472,0.02301178127527237,0.009296759963035583,0.010125184431672096,0.01307069230824709,0.03635861724615097,0.7889359593391418,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_22_47_Pro.jpg,0.8722748411647816,14.406434784148118,0.9914529829790344,164.767562557924,62.54137243957849,7.132776737213135,0.15926178954974163,8.843126901227482e-06,2.685622513888414e-06,1.1148571216471197e-09,-4.8297150126494714e-17,-2.055529922092521e-12,-3.726597889093251e-17,0.2914735972881317,0.473957359790802,0.15486562252044678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063021318055689335,0.07340129464864731,0.0,0.0002780352078843862,0.004263206850737333,0.019555144011974335,0.02567191794514656,0.03846153989434242,0.07506950944662094,0.33911028504371643,0.0910101979970932,0.027525486424565315,0.023818349465727806,0.01909175142645836,0.018813716247677803,0.025393882766366005,0.044670991599559784,0.2472659796476364,0.0,0.0,0.0,0.0,0.0,0.0006487488280981779,0.010750695131719112,0.025764597579836845,0.05217794328927994,0.03466172516345978,0.01927710883319378,0.012048192322254181,0.01010194607079029,0.014179795980453491,0.03401297330856323,0.7863762974739075,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_22_53_Pro.jpg,0.8652702958715516,14.523057908087974,0.9915254153260559,172.36573127671437,68.8321437307053,7.038263320922852,0.1593119970939555,2.1091757270314613e-05,4.5105061125809295e-06,1.82785778566643e-09,-1.5034095645170845e-16,-6.355363261911887e-12,-7.030798343955174e-17,0.3106299936771393,0.23211298882961273,0.37716037034988403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066902064718306065,0.07340642809867859,0.0,0.0009291953174397349,0.0077123213559389114,0.03075636550784111,0.04971195012331009,0.09626463800668716,0.16214458644390106,0.22848913073539734,0.0489685945212841,0.022951124235987663,0.020070618018507957,0.017933469265699387,0.017097193747758865,0.02341572195291519,0.03298643231391907,0.24056866765022278,0.0,0.0,0.0,0.0,0.0,0.00046459765871986747,0.008641516789793968,0.02778293937444687,0.05249953642487526,0.032614756375551224,0.01784054934978485,0.011986619792878628,0.009570712223649025,0.015052963979542255,0.03140680119395256,0.7921389937400818,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_22_58_Pro.jpg,0.6564933434715291,19.14165731913645,0.9406779581298478,174.38427299703264,72.60513922090159,6.75496768951416,0.16384918916149133,0.00037809642290498525,6.885814280390383e-05,3.2618628994168866e-06,-4.8795060845468575e-11,-6.245390632064651e-08,-2.9650850046770377e-12,0.32601383328437805,0.14203758537769318,0.42225518822669983,0.0012858555419370532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002967359032481909,0.011671612039208412,0.0964391678571701,0.0,0.01998021826148033,0.059940651059150696,0.08071216940879822,0.08407517522573471,0.09564787149429321,0.15469831228256226,0.08170128613710403,0.0347180999815464,0.022156281396746635,0.021562809124588966,0.01859544962644577,0.020079130306839943,0.02255192957818508,0.03511374816298485,0.2484668642282486,0.0,0.0,0.0,0.0,0.0,0.0009891196386888623,0.00860534142702818,0.023343224078416824,0.04342235252261162,0.032443124800920486,0.01404549926519394,0.009396636858582497,0.00801186915487051,0.012462908402085304,0.036894164979457855,0.8103857636451721,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_23_03_Pro.jpg,0.4134563498167709,30.393463828601313,0.9152542295317438,161.7799712849964,72.9230389248098,6.776567459106445,0.18020451948946253,0.0011566879552077623,0.0002581246800848128,6.76785302583097e-05,5.10387191679981e-09,-1.1859620040908986e-07,-7.346257248719569e-09,0.38693466782569885,0.13914811611175537,0.31538644433021545,0.006221584044396877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017468294128775597,0.13484087586402893,0.0,0.045704714953899384,0.08722182363271713,0.08626465499401093,0.08088058978319168,0.07884661108255386,0.05707107111811638,0.06161761283874512,0.03374012932181358,0.025245273485779762,0.02512562833726406,0.022134482860565186,0.023091649636626244,0.030390044674277306,0.04020100459456444,0.30246469378471375,0.0,0.0,0.0,0.0,0.0,0.0007178750820457935,0.009332376532256603,0.02153625339269638,0.04426896572113037,0.03553481772542,0.016032543033361435,0.01136635523289442,0.01184493862092495,0.01794687658548355,0.044747546315193176,0.7866714596748352,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_23_08_Pro.jpg,0.20370454818739295,61.68919999242202,0.8983050771330079,148.85994123408423,68.99976862775372,6.773913383483887,0.21542131982542312,0.0009333410303141074,0.0006592378662730219,0.00014423541702424347,-2.7285727296950143e-08,-4.391702507693721e-06,-3.512311233603446e-08,0.4627116322517395,0.15936756134033203,0.20917867124080658,0.007695536594837904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03344060480594635,0.12760598957538605,0.0,0.03288092836737633,0.07877431064844131,0.0777948796749115,0.058625996112823486,0.054568350315093994,0.05820624157786369,0.05176997184753418,0.041555896401405334,0.028403526172041893,0.024905554950237274,0.021827340126037598,0.026444662362337112,0.030922064557671547,0.04771232604980469,0.36560794711112976,0.0,0.0,0.0,0.0,0.0,0.0005596753908321261,0.009934238158166409,0.024905554950237274,0.03483979403972626,0.038057927042245865,0.020847907289862633,0.013012452982366085,0.014271722175180912,0.019308801740407944,0.05554778128862381,0.7687141299247742,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_23_13_Pro.jpg,0.15759754892073424,79.73709425274129,0.9572649490832056,139.4340989671651,62.6980544117964,6.804611682891846,0.23475747604726388,0.0066096393195270095,0.0011811558279114717,7.807504164720363e-05,-2.068261354665424e-08,-1.3226632643599778e-06,1.159175121850203e-08,0.49329426884651184,0.18066902458667755,0.13611839711666107,0.004778788425028324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02605210430920124,0.1590874046087265,0.0,0.02466471493244171,0.057653769850730896,0.06813627481460571,0.05349159985780716,0.047942038625478745,0.04223832115530968,0.05349159985780716,0.036842916160821915,0.027593648061156273,0.026668721809983253,0.02266070619225502,0.02790195867419243,0.03761368989944458,0.06212424859404564,0.41097578406333923,0.0,0.0,0.0,0.0,0.0,0.0003083089250139892,0.009403422474861145,0.021273314952850342,0.03653460741043091,0.03745953366160393,0.024202249944210052,0.01418221089988947,0.018190227448940277,0.02512717805802822,0.05888700485229492,0.754431962966919,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_23_18_Pro.jpg,0.2144280747212301,58.60412927976049,0.974137922636742,144.176982433098,61.77518039614333,6.919578552246094,0.24069538293920079,0.012147627779148195,0.001913886627941501,4.266523459797637e-05,3.968347191655239e-09,2.877760669000173e-06,1.1527932242860953e-08,0.4483664333820343,0.25004103779792786,0.14283369481563568,0.007880479097366333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032835331512615085,0.019701197743415833,0.13084879517555237,0.0,0.023805614560842514,0.05450664833188057,0.06255130469799042,0.05040223151445389,0.04892464354634285,0.04383516684174538,0.046626169234514236,0.03299950808286667,0.02840256132185459,0.025447381660342216,0.02708914875984192,0.02774585410952568,0.036611393094062805,0.0633721873164177,0.42768019437789917,0.0,0.0,0.0,0.0,0.0,0.0008208832587115467,0.00902971625328064,0.022328024730086327,0.023641437292099,0.029387621209025383,0.02183549478650093,0.01264160219579935,0.016089312732219696,0.025775734335184097,0.0569692999124527,0.7814808487892151,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_23_24_Pro.jpg,0.23245632150884077,54.05906163676738,0.9913793017984543,144.77429369760944,63.151926016174386,6.872072219848633,0.2308818950912535,0.011137577684346811,0.001945248617268538,8.810613057251545e-05,3.535808839074305e-08,8.991578876497675e-06,8.957683424092835e-09,0.45234400033950806,0.2365724891424179,0.15072958171367645,0.003415088402107358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031046257936395705,0.030425334349274635,0.1262030452489853,0.0,0.021421918645501137,0.06054020673036575,0.0703197792172432,0.0523129478096962,0.0468798503279686,0.04843216389417648,0.05433095246553421,0.030270103365182877,0.028096863999962807,0.021732380613684654,0.022508537396788597,0.02545793168246746,0.03678981587290764,0.06705991923809052,0.4138466417789459,0.0,0.0,0.0,0.0,0.0,0.00015523128968197852,0.010866190306842327,0.019093450158834457,0.022974232211709023,0.03337472677230835,0.01769636757671833,0.01055572833865881,0.018006829544901848,0.026389319449663162,0.05200248211622238,0.7888854146003723,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_23_29_Pro.jpg,0.33428552990389876,37.5917276945839,1.0648148049554185,151.13247055402064,63.67955932553497,7.009238243103027,0.21984488648854622,0.010297469825957018,0.002372512106644106,0.00017073474556681916,8.40600262686141e-08,1.5154476163446132e-05,6.88611133077346e-08,0.42155009508132935,0.24225680530071259,0.19397993385791779,0.003489893861114979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005816489574499428,0.01904900372028351,0.11909262835979462,0.0,0.0241384319961071,0.05205758288502693,0.06688962876796722,0.053366292268037796,0.056710775941610336,0.06325432658195496,0.06223643943667412,0.031409043818712234,0.027192089706659317,0.0223934855312109,0.018467355519533157,0.025010906159877777,0.031409043818712234,0.06078231707215309,0.4046822786331177,0.0,0.0,0.0,0.0,0.0,0.0001454122393624857,0.009597208350896835,0.01686782017350197,0.0241384319961071,0.026028791442513466,0.018176529556512833,0.00901555921882391,0.01686782017350197,0.024429256096482277,0.046677328646183014,0.8080558180809021,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_23_34_Pro.jpg,0.26175527369854157,48.00808952108118,0.931623923661334,153.44518981552065,65.03539098414213,7.0344696044921875,0.2103523585509427,0.004563117462916324,0.0014062013562603543,7.117385336329506e-05,1.6192874818770844e-08,3.6818570523557245e-06,1.5645828895182593e-08,0.40493977069854736,0.25262996554374695,0.20994053781032562,0.006098490674048662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000609849055763334,0.02866290509700775,0.09711845964193344,0.0,0.024851350113749504,0.06784570962190628,0.06952279061079025,0.06372922658920288,0.05442902818322182,0.05305686965584755,0.05900289863348007,0.03125476464629173,0.0245464239269495,0.021649641916155815,0.020125018432736397,0.025766123086214066,0.03003506548702717,0.06372922658920288,0.39045587182044983,0.0,0.0,0.0,0.0,0.0,0.000609849055763334,0.013721603900194168,0.02210702933371067,0.024851350113749504,0.02530873566865921,0.014026528224349022,0.0082329623401165,0.011282207444310188,0.021802103146910667,0.05366671830415726,0.8043909072875977,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_23_44_Pro.jpg,0.41807420415065266,30.05775168166563,0.9747899077748747,176.7471225835289,65.26465606393612,6.734039783477783,0.18442536608190885,0.004199337454098233,0.0009899073443833094,7.469452775879084e-05,1.3957469440765477e-08,3.0099407651071574e-06,1.4755478477177902e-08,0.29869258403778076,0.27030953764915466,0.36473348736763,0.004581517539918423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074868700467050076,0.05419600009918213,0.0,0.06157112494111061,0.1082802563905716,0.07475695759057999,0.07173985987901688,0.05386076495051384,0.056430887430906296,0.06447647511959076,0.03397027775645256,0.024472007527947426,0.02268409915268421,0.02056095562875271,0.019220024347305298,0.02156665548682213,0.04547994211316109,0.32092970609664917,0.0,0.0,0.0,0.0,0.0,0.001117443316616118,0.005140238907188177,0.009721756912767887,0.015197228640317917,0.014191529713571072,0.008604313246905804,0.006369426846504211,0.010056989267468452,0.014191529713571072,0.03665214031934738,0.8787574172019958,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_23_50_Pro.jpg,0.7258291203625528,17.31312544582807,0.8759689854576048,181.71938338566943,64.19926831442964,6.564286231994629,0.1700282275202527,0.0017171096975604348,0.0003601392823927072,2.704851841388808e-05,2.6264862835936726e-09,1.1039064131966838e-06,-4.779898593798893e-10,0.25168901681900024,0.24864402413368225,0.44009897112846375,0.0008564087911508977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003806261229328811,0.01075268816202879,0.04757826775312424,0.0,0.005423922557383776,0.024931011721491814,0.055285945534706116,0.1040060892701149,0.1418783962726593,0.11704253405332565,0.09344371408224106,0.03168712556362152,0.019507089629769325,0.018650680780410767,0.013988010585308075,0.017603958025574684,0.021219907328486443,0.042439814656972885,0.29289180040359497,0.0,0.0,0.0,0.0,0.0,0.0005709392135031521,0.003996574319899082,0.01027690526098013,0.012655818834900856,0.017603958025574684,0.011513940058648586,0.006851270329207182,0.008849557489156723,0.013797697611153126,0.0307355597615242,0.8831477761268616,Circulo
dataset\Entrenamiento\Class_2\WIN_20260702_19_23_55_Pro.jpg,0.7146406852497049,17.58418023550325,0.8787878721303949,180.51693851944793,65.14991085786788,6.646378517150879,0.17483120707411842,0.002733290142736567,0.0005940799237344163,5.3947322393700146e-05,9.580257320036648e-09,2.81300326746451e-06,-1.2212172858972125e-09,0.27256056666374207,0.2603030502796173,0.4129910171031952,0.0006756104412488639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009168999269604683,0.04430074244737625,0.0,0.00830035749822855,0.0554000586271286,0.15693466365337372,0.07769520580768585,0.056751277297735214,0.07595791667699814,0.10114853829145432,0.030692018568515778,0.01882057636976242,0.016890261322259903,0.017951935529708862,0.018048450350761414,0.021812565624713898,0.03773767128586769,0.3058585226535797,0.0,0.0,0.0,0.0,9.651578147895634e-05,0.0007721262518316507,0.003957146778702736,0.008396873250603676,0.01216098852455616,0.016311166808009148,0.010809767059981823,0.007914293557405472,0.009651578031480312,0.013512209057807922,0.02750699780881405,0.8889103531837463,Circulo
